,roomTempC,pulseVoltage,numTxCycles,numTxElements,txFrequencyHz,elevAperIndex,isTxAperModulationEn,pulseRepetRate,scanRange,probePitchCm,probeRadiusCm,probeElevAperCm0,probeNumElements,probeElevFocusRangCm,volt2,temperatureC,normal_Temp,volt_norm,probeDescription_Convex,probeDescription_Linear,probeDescription_Phase,txpgWaveformStyle_0,txpgWaveformStyle_1,txpgWaveformStyle_2,txpgWaveformStyle_3,txpgWaveformStyle_4,probeId_10136142,probeId_10136143,probeId_11014154,probeId_11014543,probeId_11014552,probeId_112,probeId_11268276,probeId_11268277,probeId_11268278,probeId_11268279,probeId_11268679,probeId_11284920,probeId_11284921,probeId_11284922,probeId_11284923,probeId_11284924,probeId_11319682,probeId_11319697,probeId_11361589,probeId_11370778,probeId_11370949,probeId_11503481,probeId_11503732,probeId_11575443,probeId_11575444,probeId_11575446,probeId_11711157,probeId_11712408,probeId_128,probeId_140,probeId_142,probeId_143,probeId_146,probeId_147,probeId_148,probeId_149,probeId_1490,probeId_150,probeId_151,probeId_154,probeId_157,probeId_162,probeId_167,probeId_187,probeId_231,probeId_244,probeId_554,probeId_656
1048,21.600000381469727,34.899810791015625,2.0,64,2857100.0,0,0,10000.0,0.0,0.014999999664723873,0.0,0.800000011920929,64.0,5.0,1217.9967932486907,43.599998474121094,2.1799999237060548,0.0017898240256375964,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1058,22.100000381469727,34.899810791015625,3.0,64,4210500.0,0,0,6130.669921875,0.0,0.01600000075995922,1.4600000381469727,0.5,160.0,1.899999976158142,1217.9967932486907,45.900001525878906,2.495649040577765,0.002048978334270707,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1063,21.799999237060547,34.899810791015625,2.0,64,5710000.0,0,0,14445.2998046875,0.0,0.01600000075995922,1.4600000381469727,0.5,160.0,1.899999976158142,1217.9967932486907,44.900001525878906,1.5541387902281147,0.0012759793776491418,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1068,21.700000762939453,34.899810791015625,2.5,64,7270000.0,0,0,26069.0,0.0,0.01600000075995922,1.4600000381469727,0.5,160.0,1.899999976158142,1217.9967932486907,47.099998474121094,0.7226974333364701,0.0005933492085877025,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1073,21.600000381469727,34.899810791015625,2.5,64,3080000.0,0,0,23200.80078125,0.0,0.01600000075995922,1.4600000381469727,0.5,160.0,1.899999976158142,1217.9967932486907,46.20000076293945,0.7965242441162036,0.0006539625133098107,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1078,21.299999237060547,34.899810791015625,2.0,64,3636400.0,0,0,19600.69921875,0.0,0.01600000075995922,1.4600000381469727,0.5,160.0,1.899999976158142,1217.9967932486907,47.599998474121094,1.214242357961062,0.0009969175326992325,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1083,21.600000381469727,34.899810791015625,2.5,64,4210500.0,0,0,7544.33984375,0.0,0.01600000075995922,1.4600000381469727,0.5,160.0,1.899999976158142,1217.9967932486907,42.599998474121094,2.258646845524195,0.0018543947390040657,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1088,21.399999618530273,34.899810791015625,4.0,64,4210500.0,0,0,13456.2001953125,0.0,0.01600000075995922,1.4600000381469727,0.5,160.0,1.899999976158142,1217.9967932486907,45.29999923706055,0.8416194501334953,0.0006909865894545532,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1092,21.5,90.0,4.0,64,4210000.0,0,0,2009.72998046875,0.0,0.01600000075995922,1.4600000381469727,0.5,160.0,1.899999976158142,8100.0,42.099998474121094,5.237021749596143,0.0006465458950118695,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1093,21.5,34.899810791015625,4.0,64,5000000.0,0,0,12724.2001953125,0.0,0.01600000075995922,1.4600000381469727,0.5,160.0,1.899999976158142,1217.9967932486907,45.400001525878906,0.8920010851173955,0.0007323509306935151,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1098,21.399999618530273,61.599998474121094,4.0,16,5000000.0,0,0,10000.0,0.27359500527381897,0.01600000075995922,1.4600000381469727,0.5,160.0,1.899999976158142,3794.559812011721,37.599998474121094,0.9399999618530274,0.00024772305838412326,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1102,21.5,61.599998474121094,4.0,32,5000000.0,0,0,9469.7001953125,0.27359500527381897,0.01600000075995922,1.4600000381469727,0.5,160.0,1.899999976158142,3794.559812011721,50.900001525878906,1.3437595825650954,0.00035412792237756,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1106,21.399999618530273,61.599998474121094,4.0,48,5000000.0,0,0,5868.5400390625,0.27359500527381897,0.01600000075995922,1.4600000381469727,0.5,160.0,1.899999976158142,3794.559812011721,50.0,2.1300016557434747,0.000561330368018164,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1119,21.399999618530273,34.89980697631836,1.0,64,6153800.0,0,0,17650.19921875,0.0,0.029999999329447746,0.0,0.5,128.0,1.7999999523162842,1217.9965269842796,40.5,2.2945916642672457,0.001883906573977334,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1124,22.700000762939453,34.89980697631836,1.0,64,8000000.0,0,0,17664.80078125,0.0,0.029999999329447746,0.0,0.5,128.0,1.7999999523162842,1217.9965269842796,38.0,2.151170594594786,0.0017661549494898934,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1129,22.399999618530273,34.89980697631836,1.0,64,10000000.0,0,0,20093.30078125,0.0,0.029999999329447746,0.0,0.5,128.0,1.7999999523162842,1217.9965269842796,34.099998474121094,1.6970829653802524,0.0013933397409450546,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1134,22.299999237060547,34.89980697631836,1.0,64,3636400.0,0,0,22155.69921875,0.0,0.029999999329447746,0.0,0.5,128.0,1.7999999523162842,1217.9965269842796,31.100000381469727,1.4037020485975145,0.0011524680222800272,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1139,22.399999618530273,34.89980697631836,1.0,64,4000000.0,0,0,21445.5,0.0,0.029999999329447746,0.0,0.5,128.0,1.7999999523162842,1217.9965269842796,31.5,1.4688396167028048,0.001205947294726369,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1144,22.399999618530273,34.89980697631836,1.0,64,4705900.0,0,0,21192.69921875,0.0,0.029999999329447746,0.0,0.5,128.0,1.7999999523162842,1217.9965269842796,32.0,1.5099539548831213,0.0012397030052472473,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1149,22.200000762939453,34.89980697631836,1.0,64,3636400.0,0,1,23014.80078125,0.0,0.029999999329447746,0.0,0.5,128.0,1.7999999523162842,1217.9965269842796,28.299999237060547,1.2296434588352536,0.0010095623686873815,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1154,22.5,61.599998474121094,1.0,16,8000000.0,0,0,5102.0400390625,0.3436470031738281,0.029999999329447746,0.0,0.5,128.0,1.7999999523162842,3794.559812011721,27.200000762939453,5.331200961711279,0.0014049590007344998,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1157,21.600000381469727,34.89980697631836,1.0,64,4000000.0,0,1,26356.30078125,0.0,0.029999999329447746,0.0,0.5,128.0,1.7999999523162842,1217.9965269842796,29.100000381469727,1.1041003296703766,0.0009064888981285469,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1160,22.5,61.599998474121094,1.0,32,8000000.0,0,0,3453.0400390625,0.3436470031738281,0.029999999329447746,0.0,0.5,128.0,1.7999999523162842,3794.559812011721,27.299999237060547,7.906076653681807,0.0020835293276060727,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
